6nTb0zwPL6SXajfQf26PMg==	EXPLOIT	1	1217	1217
6jrxwHMRKUjORti4x6u9KA==	EXPLOIT	1	JJ05	JJ05
k55cTjAjwTpzwjXqQ/hcDg==	EXPLOIT	1	JJ08	JJ08
k55cTjAjwTpzwjXqQ/hcDg==	EXPLOIT	2	QQ01	CC53
k55cTjAjwTpzwjXqQ/hcDg==	EXPLOIT	3	CC53	QQ01
ajxDlyXIUSZYLnuDh5Hzyw==	EXPLOIT	1	NN64	NN64
eIc4VKwuq00nZeZab5glaA==	EXPLOIT	1	CC85	CC85
eIc4VKwuq00nZeZab5glaA==	EXPLOIT	2	KK41	KK41
EUeCKdgB9dYaXpexCVHAVw==	EXPLOIT	1	BB51	BB51
1m4Opl8wEHiSGwOeO7rIyA==	EXPLOIT	1	NN18	NN18
UnfijzXZvJjglrxyYZPqzQ==	EXPLORE	1	CCA5	AG30
NUxKPt9qIfLVYwTtEjqQzw==	EXPLOIT	1	2917	2917
H4oyNFYKQa3du/olodYPeQ==	EXPLOIT	1	2429	2429
NZJfXkAb5eN6Z0OOqYIHlg==	EXPLOIT	1	JJ15	JJ15
jsCgsE2cGTCkOdfds2oAoA==	EXPLOIT	1	AG24	AG24
9Q5f/qdpurCkKjpVZSQjZA==	EXPLOIT	1	KK41	KK41
w8XZNSDWLNw6ahv2eUw81g==	EXPLOIT	1	KK39	KK39
OWVdIZO4yJspBkZPdgX3bg==	EXPLORE	1	AFB7	NN64
SYVFIDLOF44jWFA7Cl8zOw==	EXPLOIT	1	2311	2311
QnemALH/pB6bmEm8q8bfLA==	EXPLOIT	1	2318	2318
eQZZ+r+M4l3Fchca0RGf6w==	EXPLOIT	1	2723	2723
+s5VLtRbrQEw5KYTt56b8Q==	EXPLOIT	1	1207	1207
zgSGJOx+wv7oytx19rQrNA==	EXPLOIT	1	KK63	KK63
9xhjbwMM6C6GVU4NJWtRAQ==	EXPLOIT	1	JJ16	JJ16
7KHVfjzmrE9ukk6yjsdX4Q==	EXPLOIT	1	AA05	AG30
7KHVfjzmrE9ukk6yjsdX4Q==	EXPLOIT	2	AG30	AA05
g6A/LyBC1OueoJwrRHt1Yg==	EXPLOIT	1	MM02	CCE9
g6A/LyBC1OueoJwrRHt1Yg==	EXPLOIT	2	CCE9	MM02
Rqv3GZ9q0jEAVOeC9TKV1w==	EXPLOIT	1	1444	CCC8
Rqv3GZ9q0jEAVOeC9TKV1w==	EXPLOIT	2	CCC8	1444
+mCLSyjkekNfF++SA14NWA==	EXPLORE	1	2015	4010
yjfMKfkgS4X8hmJOr2AN2w==	EXPLOIT	1	2318	2318
RdPs2tCcjUJAx0PRGUiG9A==	EXPLOIT	1	5001	5001
zKjo3P4AQXE/fAxPBPVTnw==	EXPLOIT	1	3114	3114
wQEH+d1ErH/ijmnxM4uj2w==	EXPLOIT	1	KK72	KK72
EkdqJO1+BVQ+CccLKWrT/w==	EXPLOIT	1	AA55	AA55
MniBHl6nK52bdQy/19xQZQ==	EXPLOIT	1	BB39	BB39
R4Fn4Gs1+YPTXho6hUPQGw==	EXPLOIT	1	CC03	CC03
zjyc551L2YT/WKtnoVNnGA==	EXPLOIT	1	BB51	BB51
0zWonf/Yx3wP0EPVFmEaEw==	EXPLOIT	1	KK40	KK40
9ebnuRI1X1p7Fu/MrxGMuQ==	EXPLOIT	1	JJ15	AA55
9ebnuRI1X1p7Fu/MrxGMuQ==	EXPLOIT	2	AA55	JJ15
tIHpkOhaYtMQB6NHtD/iGg==	EXPLOIT	1	AAB7	AAB7
tIHpkOhaYtMQB6NHtD/iGg==	EXPLOIT	2	BB39	BB39
e/dcgGcyG+23QY923OuxxQ==	EXPLOIT	1	CC03	AA39
e/dcgGcyG+23QY923OuxxQ==	EXPLOIT	2	AA39	CC03
PRgl9px1RB8ztXuaxpQu7Q==	EXPLOIT	1	AGA4	AGA4
z226oLAK/dgXF5nUGNZe/Q==	EXPLOIT	1	KK08	KK08
OxsWAa0QDsA1AE14l7CwaA==	EXPLOIT	1	NN18	NN18
N4qKb22WRnKfFNGhFZ0u5Q==	EXPLOIT	1	BB45	BB45
Roah+GZc6KZv+Xt1ne6HPQ==	EXPLOIT	1	KK39	KK39
/d0LV+EuX4ocFddb6J0UZA==	EXPLOIT	1	KK52	JJ05
/d0LV+EuX4ocFddb6J0UZA==	EXPLOIT	2	JJ05	AGE3
/d0LV+EuX4ocFddb6J0UZA==	EXPLOIT	3	AGE3	KK52
EEBxYf0y8M+31GLQHINyFA==	EXPLOIT	1	KK42	KK42
e9dsJe4xc+8ce+tLXRH7ig==	EXPLOIT	1	KK41	KK41
oSWvP1gMo026w11OBdDI1A==	EXPLOIT	1	1307	1307
qWu36LVt5hpNB650rHgXag==	EXPLOIT	1	BB39	BB39
IYs8qUtpV3KaO9GqVRzGCA==	EXPLOIT	1	GG33	CCF4
IYs8qUtpV3KaO9GqVRzGCA==	EXPLOIT	2	CCF4	AG25
IYs8qUtpV3KaO9GqVRzGCA==	EXPLOIT	3	AG25	GG33
Gc5w9igH7JYXP6UrhzOIjw==	EXPLOIT	1	KK04	KK04
pdlR8ZUsgrckwvzAy1DfBA==	EXPLOIT	1	2902	2902
626BUY1AYOdEqPRmL/CQDw==	EXPLOIT	1	VV07	VV07
73dERsM4+7TOLqzvk6RzJQ==	EXPLOIT	1	AG26	AG26
LiSXkenDYBBB56xXK++4Dw==	EXPLOIT	1	KK41	KK41
VpZLhrTS/VChxxLpUviKjg==	EXPLOIT	1	KK04	KK04
Zsl+oxNx5ZqSxxaLEsEOCg==	EXPLOIT	1	NN18	NN18
a+lJ1bNx01JNTgzTUxdBrg==	EXPLOIT	1	AG24	AG24
r3AxGUAQCLRCdqmmAIz+5g==	EXPLOIT	1	AG25	AG25
r3AxGUAQCLRCdqmmAIz+5g==	EXPLOIT	2	AA84	AA84
/6LbCpD1+0CBxMCOsNORag==	EXPLOIT	1	KK68	KK68
Uc9sEzagPEQm7wc0ETOcxA==	EXPLOIT	1	BB39	BB39
K3dA29Fdsvh6PBUfzFzcFA==	EXPLOIT	1	JJ09	JJ09
+6clfEY+w9QPaL9x6ZAqvQ==	EXPLOIT	1	JJ15	JJ15
LEXDSIcPYKKuC228Q4RVRA==	EXPLOIT	1	AR04	AR04
KeuevxcUT84wXsq8r4pXLA==	EXPLORE	1	AFC9	AF69
OtHTE1CppFnuKvDm7AfwIQ==	EXPLOIT	1	KK08	KK08
wFwBvzTwqQt2qPxNsAWung==	EXPLOIT	1	4021	4021
4I+npv2Coyok3S6ZI92wEQ==	EXPLOIT	1	AG30	AG30
X6Mxbm3IMYhTHMxeK0jjdg==	EXPLOIT	1	JJ08	JJ08
X6Mxbm3IMYhTHMxeK0jjdg==	EXPLOIT	2	NN64	NN64
Ojqxm8HoAS4te86aZgEJyA==	EXPLOIT	1	2608	2608
ABvk053RdTs67lyHuGIjvQ==	EXPLORE	1	NN03	NN18
5iLq5h/O6i/reFKtpaRMQg==	EXPLOIT	1	2916	2916
l/T/Mh2O4mx51ThjpRbRlQ==	EXPLOIT	1	NN18	NN18
uLZrB5f/bUVfBW44IxrFJw==	EXPLOIT	1	JJ08	JJ08
uLZrB5f/bUVfBW44IxrFJw==	EXPLOIT	2	AA64	AA64
YMyn5ioqEx2sszD9c/RKuw==	EXPLOIT	1	JJ01	JJ01
WM9p/eCqvGTh3fa3g2+35w==	EXPLOIT	1	AG62	AG62
SRqUpZn3L6KH9AGioCRwdg==	EXPLOIT	1	1207	3318
SRqUpZn3L6KH9AGioCRwdg==	EXPLOIT	2	AGA5	1207
SRqUpZn3L6KH9AGioCRwdg==	EXPLOIT	3	3318	AGA5
2wCbURNdWnSfVdHPdpsvag==	EXPLOIT	1	AA15	AA15
m/OmMvvuWEnnmq236AVYUw==	EXPLOIT	1	QQ01	QQ01
WmhlBT8HhCS06/fWDKjhgA==	EXPLOIT	1	BB39	BB39
w1t4+8KR4sNtUyhHyhA/4g==	EXPLOIT	1	CC79	CC79
j9ETGGWUnwbzGgvYgbvrzQ==	EXPLOIT	1	AG52	AG52
P7SfinZE0I5KzEGyIfYO4A==	EXPLOIT	1	KK32	KK32
P7SfinZE0I5KzEGyIfYO4A==	EXPLORE	1	2049	BB39
Wwkkdtmf0q+ujbr9UzNoow==	EXPLOIT	1	5803	5803
JnM6kxEhZYn65wI4aSi25w==	EXPLOIT	1	CCC8	KK08
JnM6kxEhZYn65wI4aSi25w==	EXPLOIT	2	KK08	CCC8
4e9SvgosrqjJ1JUvcng/cQ==	EXPLOIT	1	2723	2723
71G/ZSEjqK03GbUOr5Lo6g==	EXPLOIT	1	CCA4	CCA4
sXEgT8K+PvzW++q4mRWXGA==	EXPLOIT	1	KK04	KK04
JClQRUmu+OgG01ZcoUnQKg==	EXPLOIT	1	KK32	KK32
UGlRp3yhd4XgqkF6ypYzBA==	EXPLOIT	1	AA43	AA43
5ek3hjSkPq6w7sLK3Tr7hw==	EXPLOIT	1	AG15	AG15
vrneBBXi0X6DeWIBlqrd/A==	EXPLOIT	1	KK04	KK04
MgZt7pzpEpmBn38kwCL/1A==	EXPLOIT	1	KK32	KK32
lYLWA8l9oFfLKhVF9Uti7g==	EXPLOIT	1	JJ15	JJ15
lYLWA8l9oFfLKhVF9Uti7g==	EXPLOIT	2	KK66	KK66
v4t7h9rzco6Kr4hIdMkVcw==	EXPLOIT	1	NN83	NN83
v4t7h9rzco6Kr4hIdMkVcw==	EXPLOIT	2	KK72	KK72
5fImvAK/6P9aqdK3GaH30w==	EXPLOIT	1	4010	4010
mJ1ai3jWPYslsno7WV1QNg==	EXPLOIT	1	NN83	CC03
mJ1ai3jWPYslsno7WV1QNg==	EXPLOIT	2	CC03	NN83
lsisJdM+eZSER8cDTUuDCQ==	EXPLOIT	1	NN18	NN18
xFva/Zh7dJeic6rS1gajzw==	EXPLOIT	1	NN64	NN64
EF9hpiXEbbzKaHgn3oVEWQ==	EXPLOIT	1	2530	2530
AtKSj1IcAUfc9kSV/hGgHQ==	EXPLOIT	1	JJ05	KK04
AtKSj1IcAUfc9kSV/hGgHQ==	EXPLOIT	2	KK04	JJ05
aTEVGilVc6XY1Uw4roowiA==	EXPLOIT	1	KK41	KK41
paj3HaL8do8hledjQf+Mtg==	EXPLOIT	1	AG25	AG25
jYZjkp5/pSO1+FRLfdgznw==	EXPLOIT	1	AG52	AG52
GxlZ2V+pNSDk22O+/YPHkQ==	EXPLOIT	1	AW01	AW01
GxlZ2V+pNSDk22O+/YPHkQ==	EXPLORE	1	2049	KK32
P5DO7b08Rw8B4yfc6U+f6w==	EXPLOIT	1	JJ08	JJ08
P5DO7b08Rw8B4yfc6U+f6w==	EXPLOIT	2	AA53	AA53
xNO1goxS5ne0weJS2HeXTA==	EXPLOIT	1	BB39	NN64
xNO1goxS5ne0weJS2HeXTA==	EXPLOIT	2	NN64	BB39
xNO1goxS5ne0weJS2HeXTA==	EXPLOIT	3	NN68	NN68
xNO1goxS5ne0weJS2HeXTA==	EXPLORE	1	GG29	AAA7
PUBpxzTL5LwKRXN5HHdrhA==	EXPLOIT	1	JJ05	JJ05
qsv88WMaVn7BQF1R8l90CQ==	EXPLOIT	1	KK04	KK04
p/rpkKcq0elNjg8gHEvfiw==	EXPLOIT	1	GG35	GG35
Qvc3uswZD1LaqlpT+tYNjw==	EXPLOIT	1	1207	1207
/+J8pGubTEvlqofLF4uf7g==	EXPLOIT	1	CC19	CC19
xIjDaGdy1L0vTGVvYLiRCQ==	EXPLOIT	1	CC03	CC03
xIjDaGdy1L0vTGVvYLiRCQ==	EXPLOIT	2	AGC8	AGC8
4MBRX4cgjDPw3UJc6fp6WQ==	EXPLOIT	1	KK40	KK40
2zsO+cdj4RYftCzGKhWjmg==	EXPLOIT	1	BB39	BB39
4O17/E6ZEEba+smSodF3Yg==	EXPLOIT	1	CC03	CC03
YFdpJNEFjXfjcqQibbwACw==	EXPLOIT	1	KK26	KK26
2OzTkxdZV+O+1MPRCTF2IA==	EXPLOIT	1	NN18	NN18
hBg4fVYpiEpPNHV7PhqM8w==	EXPLORE	1	UFC7	FE41
XIviMf4df7uNfZUgh5Vwxg==	EXPLOIT	1	NN61	AA15
XIviMf4df7uNfZUgh5Vwxg==	EXPLOIT	2	AA48	AA48
XIviMf4df7uNfZUgh5Vwxg==	EXPLOIT	3	AA15	NN61
p8gOBoXMjSZ4kZQ4ZReRww==	EXPLOIT	1	4009	4009
RIeOmVOqJiVUzXrXpBrPLQ==	EXPLOIT	1	KK06	1207
RIeOmVOqJiVUzXrXpBrPLQ==	EXPLOIT	2	1207	KK32
RIeOmVOqJiVUzXrXpBrPLQ==	EXPLOIT	3	KK32	KK06
EXqI0j4o01TCRy8U9ZTh2Q==	EXPLOIT	1	KK41	KK41
AXQqdqKcZVL9dUaqDFdeLQ==	EXPLOIT	1	NN18	NN18
hteXGf8JgsVv7fYLRyQbsA==	EXPLOIT	1	KK31	KK31
hteXGf8JgsVv7fYLRyQbsA==	EXPLORE	1	AG26	AA06
SSoK+u4ZZSRSHhed4JSo1Q==	EXPLOIT	1	KK04	KK04
nogwYotZ7PezgHTQtJThdw==	EXPLOIT	1	JJ16	JJ16
Dt0+eJ4DAp8EQHBzHjXCCA==	EXPLOIT	1	BB39	BB39
2iCkF2RNwf6cWk6SvjMjWw==	EXPLOIT	1	KK70	BB39
2iCkF2RNwf6cWk6SvjMjWw==	EXPLOIT	2	AO11	AO11
2iCkF2RNwf6cWk6SvjMjWw==	EXPLOIT	3	PP82	KK70
2iCkF2RNwf6cWk6SvjMjWw==	EXPLOIT	4	BB39	KK27
2iCkF2RNwf6cWk6SvjMjWw==	EXPLOIT	5	KK27	PP82
GI6IJzrFumH1/BKEoD+MWQ==	EXPLOIT	1	KK07	KK07
/gAzXlDgMNTzzYZjwup6Fw==	EXPLOIT	1	2429	2429
407JP5A6LTESqt1v1qmSgA==	EXPLOIT	1	KK04	KK04
Voh8eiaRUPEwVOTgPt8djQ==	EXPLOIT	1	AG25	AG25
yJEisK0Zmg9w7ERSM+n5pg==	EXPLOIT	1	KK48	KK48
dniOuPxei8tjKplQAHn/9A==	EXPLOIT	1	AG01	AG01
rU/yk1Ip7ytTjK/lruD2CA==	EXPLOIT	1	JJ15	JJ15
t4IGKTtMfiB/oF+F5xziRA==	EXPLOIT	1	2018	2018
JQQqKVgEZWvrGLaxYGxk7w==	EXPLORE	1	AFE5	NN18
dEXCM+gCJKViUYxl1C7pEA==	EXPLOIT	1	AG25	AG25
dEXCM+gCJKViUYxl1C7pEA==	EXPLORE	1	UFC7	AA71
TieppLfMv+KES+Ph4YuU3g==	EXPLOIT	1	AG62	AG62
Vz8TlAAMrjPAN8Hv2LqpDA==	EXPLOIT	1	KK53	KK32
Vz8TlAAMrjPAN8Hv2LqpDA==	EXPLOIT	2	AA55	KK41
Vz8TlAAMrjPAN8Hv2LqpDA==	EXPLOIT	3	KK32	AG29
Vz8TlAAMrjPAN8Hv2LqpDA==	EXPLOIT	4	KK41	AA55
Vz8TlAAMrjPAN8Hv2LqpDA==	EXPLOIT	5	AG29	KK53
7pFivfAHZkEt67LWH1MvRQ==	EXPLOIT	1	KK39	KK39
qUVWFkk9qaeEnHuPLft+fg==	EXPLOIT	1	BB46	BB46
rNJSMyWj4/iUdKSud+ynCQ==	EXPLOIT	1	AP02	AP02
ZEsnzNkvYzW3y/IqLyMVKQ==	EXPLOIT	1	KK38	KK41
ZEsnzNkvYzW3y/IqLyMVKQ==	EXPLOIT	2	KK41	KK38
OylFCDpg8LumyiML4mgLQA==	EXPLOIT	1	JJ08	JJ05
OylFCDpg8LumyiML4mgLQA==	EXPLOIT	2	JJ05	JJ08
oOmGUFrx6ozCrNYZX3E0Rg==	EXPLOIT	1	KK75	KK75
oOmGUFrx6ozCrNYZX3E0Rg==	EXPLOIT	2	CC42	CC42
cNYaUf0/+DOFrYoxsqtnMQ==	EXPLOIT	1	KK39	KK39
pCtcV26eu4zbXneTSrkyRA==	EXPLORE	1	PP47	KK41
rUDMdC6vqWLh3ph38rMUWQ==	EXPLOIT	1	KK13	KK13
sIM25t3XieBR9DgfWB9dMw==	EXPLOIT	1	FE41	FE41
2HqrunpalBJLB3jLQ+5eGg==	EXPLOIT	1	AG52	AG52
w871mNHPWN8MACnceo8riw==	EXPLOIT	1	AAA9	AAA9
hs60Cm57va/n3A9na3dJ6w==	EXPLOIT	1	2018	2018
exuj7Cz3ad3CwJcVySnnGg==	EXPLOIT	1	2030	2030
+mtMGBjPzB0RD5HLdoWbLg==	EXPLOIT	1	QQ01	QQ01
kK8w1RgNSt4C+qbX7VsYOw==	EXPLOIT	1	1212	1207
kK8w1RgNSt4C+qbX7VsYOw==	EXPLOIT	2	1207	1212
RipAnj5Ijy/90/MQk8gzNw==	EXPLOIT	1	AR08	AR08
RipAnj5Ijy/90/MQk8gzNw==	EXPLOIT	2	AG79	AG79
NkQ1GDEhryigWSpI1X4NkA==	EXPLOIT	1	KK09	KK09
ahPwoYAOgZjNSAaIEDqF7Q==	EXPLOIT	1	2513	2513
UuaOvxIkZMnXC1tShGp5mg==	EXPLOIT	1	KK41	KK41
YCD5y8HS6WgXRRjwW1kXuA==	EXPLOIT	1	KK04	KK04
/XPZzg/TcAikeDHcsGElfw==	EXPLOIT	1	1201	1201
YdbsxvaIshc7eei5XizW3Q==	EXPLOIT	1	CC90	CC90
pNErCOV2dtaymAd0+7HKcg==	EXPLOIT	1	JJ15	JJ15
YgejQuQjqjN2SIvos5Okgw==	EXPLOIT	1	CC03	CC03
KpCz53sfAs2GGPMlBhDuAw==	EXPLOIT	1	AG15	AG15
KpCz53sfAs2GGPMlBhDuAw==	EXPLOIT	2	KK08	KK08
JZuMMvvP2bc9TUm3Pp3NAw==	EXPLOIT	1	NN18	NN18
uD8v4Eabuc8ijXjP3cOCow==	EXPLOIT	1	BB39	BB39
hJfAek6uuyfBXG62WGEN1Q==	EXPLOIT	1	CC03	CC03
Wh7vZfO/rZR8LQFKMnObBA==	EXPLORE	1	AR07	NN64
Wh7vZfO/rZR8LQFKMnObBA==	EXPLORE	2	NN79	BB51
Wh7vZfO/rZR8LQFKMnObBA==	EXPLORE	3	AW01	AGE4
Wh7vZfO/rZR8LQFKMnObBA==	EXPLORE	4	BB50	NN83
Hi/pLAQoB1hGIciEtaHw5g==	EXPLOIT	1	NN18	NN18
ieU8bB+50vM7xJ/VQbZh9Q==	EXPLOIT	1	BB46	BB46
Mceuv3GDG4h60IWiM04suw==	EXPLOIT	1	AA04	AA04
gJSo+DuNzCn5sJUMCTnYiA==	EXPLOIT	1	JJ20	JJ20
p2KVdkDQSiMv9b8VxkLRgQ==	EXPLOIT	1	AG25	AG25
vNbW3uelg/FcOJcrb6a4vQ==	EXPLOIT	1	AAD9	AAD9
PugqlF76QaR3jsrX4q5U8Q==	EXPLOIT	1	KK41	KK41
ufJ/sFL+yApQXhlR0vFMTA==	EXPLOIT	1	JJ18	JJ18
eBlDsvcLiJmCjX4j96d7hw==	EXPLOIT	1	AG59	AG59
fDQs0WvpkeeAywESENk5Hw==	EXPLOIT	1	5008	5008
Ih34Yx2mOMtabRBHP/tn7g==	EXPLOIT	1	BB39	BB39
HnbSn6jlCl6nJjnFULDf9w==	EXPLOIT	1	AG86	AG86
7HExWHw5yn5i2bH7yvvNMg==	EXPLOIT	1	KK70	KK70
7HExWHw5yn5i2bH7yvvNMg==	EXPLOIT	2	KK08	KK08
7HExWHw5yn5i2bH7yvvNMg==	EXPLOIT	3	NN33	NN33
7HExWHw5yn5i2bH7yvvNMg==	EXPLORE	1	4016	KK41
sYcFbK9n0pPZbD5TJePMnA==	EXPLOIT	1	AG05	AG05
XE3HpDUM7jOLJXv4ad5ftQ==	EXPLOIT	1	KK42	KK42
5RVTJ9FYpCxrPXhFmQPNrQ==	EXPLOIT	1	1201	1201
